18,20181212,21:15,0,5, Happy Valley,4,1800,920000,"Turf ""C"" Course",,2,2/5/2/6/4/7,KING'S MAN,V156,133,C Y Ho(-2),,8,P F Yiu,60,0,1111,+6,1.49.26,6,-,g,492200,1,B,"Nelson Lee Yuk Ming, Norman Ng Si Pang & Eric Poon Hung Cheung",Iffraaj,Ruqqaya,PPG,2018-12-11 17:03:18
19,20181212,19:15,0,1, Happy Valley,5,1650,690000,"Turf ""C"" Course",,5,4/4/7/8/5/11,KWAICHUNG BROTHERS,A012,124,Z Purton,,11,R Gibson,30,-1,1149,-6,1.40.61,6,-,g,106950,1,B/XB,Rotary Club of Kwai Chung Syndicate,Racer's Edge,Shezgonewest,PPG,2018-12-11 17:03:18
20,20181212,21:45,0,6, Happy Valley,3,1200,1380000,"Turf ""C"" Course",,2,2/10/1/4/1/10,MOST BEAUTIFUL,A022,126,N Callan,,8,C S Shum,69,+1,1165,-2,1.09.69,6,-,g,1697400,1,B/TT,Erica Tang Sui Yan,Blackfriars,Line Of Flight,PP,2018-12-11 17:03:18
21,20181212,19:45,0,2, Happy Valley,4,1200,920000,"Turf ""C"" Course",,4,3/8/4/7/9/6,TRAVEL DATUK,V235,127,M Chadwick,,10,R Gibson,54,-1,1110,+8,1.10.03,5,-,g,105800,1,B,Jackie Wong See Sum,Holy Roman Emperor,Sharapova,PP,2018-12-11 17:03:18
22,20181212,20:45,0,4, Happy Valley,4,1200,920000,"Turf ""C"" Course",,4,3/9/11/3/9/1,LIGHTNING STEED,B274,128,A Badel,,3,C Fownes,55,0,1063,-30,,4,-,g,211600,1,B,Fortunes Turn Syndicate,California Dane,Deal Or No Deal,PPG,2018-12-11 17:03:18
23,20181212,22:50,0,8, Happy Valley,3,1650,1380000,"Turf ""C"" Course",,1,9/13/12/6/4/1,PRETTY BAUHINIA,A135,133,H N Wong(-3),,1,Y S Tsui,79,-2,1084,-1,1.39.54,6,-,g,0,+ 1,B-,Mr & Mrs Ma Leung,Danzero,Li'l Miss Hayley,PP,2018-12-11 17:03:18
24,20181212,22:15,0,7, Happy Valley,3,1000,1380000,"Turf ""C"" Course",,3,6/11/6/10/9/1,MEGA HEART,A148,128,K Teetan,,3,C W Chang,75,-2,1189,-8,0.56.95,6,-,g,0,+ 1,P-/TT,Mok Kam Hung & Michael Mok Kwan Yuen,Foreplay,The Baroness,PP,2018-12-11 17:03:19
25,20181212,20:15,0,3, Happy Valley,5,1650,690000,"Turf ""C"" Course",,4,6/10/13/10/10/12,FORTUNE PATROL,A245,128,K C Leung,,6,P O'Sullivan,35,-3,1052,+7,1.40.61,4,-,g,0,2,B/TT,Alan Chan Yau Yuet & Chris Chan Cheong Hoi,Rip Van Winkle,Gwyllion,PP,2018-12-11 17:03:19
26,20181212,21:15,0,5, Happy Valley,4,1800,920000,"Turf ""C"" Course",,3,3/2/5/6/3/9,RED ELYSEES,A005,133,M L Yeung(-2),,1,K L Man,60,0,1146,-2,,5,-,g,340400,+ 1,B,Mr & Mrs Dannis Lee Cheuk Yin,Champs Elysees,Red Boots,PPG,2018-12-11 17:03:19
27,20181212,19:15,0,1, Happy Valley,5,1650,690000,"Turf ""C"" Course",,6,8/5/13/5/7/6,LAUGH OUT LOUD,P297,124,M F Poon(-3),,6,K L Man,30,-2,1144,-4,1.41.67,9,-,g,24150,2,B,"Mr & Mrs Francis Lee Bing Kwong, Yves Lee Kun Fun and Richard Lo Yuen Kin",Casino Prince,Zazie,PP,2018-12-11 17:03:19
28,20181212,21:45,0,6, Happy Valley,3,1200,1380000,"Turf ""C"" Course",,3,11/8,CHEEKY BEE,B471,125,G van Niekerk,,11,D E Ferraris,68,-2,1003,-5,1.10.67,4,-,g,0,+ 1,,Dr & Mrs Gene Tsoi Wai Wang,Niagara,No Reins,PP,2018-12-11 17:03:19
29,20181212,19:45,0,2, Happy Valley,4,1200,920000,"Turf ""C"" Course",,5,1/8/6/5/3/4,JUNZI,V274,125,S de Sousa,,8,W Y So,52,+5,1015,+10,1.10.01,6,-,g,524400,* 2,,Game Genius Syndicate,Red Giant,Quality Dream,PPG,2018-12-11 17:03:19
